scenario,measure_id,measure_name,vaccine_name,location_id,location_name,sex_id,sex_name,year_id,mean,lower,upper
reference,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2027,0.827,0.784,0.862
better,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2027,0.935,0.883,0.98
worse,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2028,0.749,0.707,0.784
reference,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2028,0.829,0.787,0.864
better,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2028,0.965,0.913,1
worse,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2029,0.736,0.694,0.77
reference,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2029,0.831,0.789,0.865
better,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2029,0.988,0.943,1
worse,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2030,0.723,0.682,0.756
reference,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2030,0.833,0.792,0.867
better,18,Proportion,DTP3,119,Trinidad and Tobago,3,Both,2030,0.998,0.973,1
worse,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2024,0.743,0.669,0.804
reference,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2024,0.761,0.685,0.823
better,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2024,0.818,0.734,0.889
worse,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2025,0.727,0.654,0.787
reference,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2025,0.763,0.688,0.825
better,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2025,0.882,0.788,0.962
worse,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2026,0.712,0.64,0.77
reference,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2026,0.765,0.69,0.827
better,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2026,0.947,0.846,0.999
worse,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2027,0.696,0.626,0.754
reference,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2027,0.768,0.693,0.829
better,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2027,0.987,0.908,0.999
worse,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2028,0.682,0.613,0.738
reference,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2028,0.77,0.697,0.831
better,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2028,0.997,0.975,0.999
worse,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2029,0.667,0.6,0.722
reference,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2029,0.773,0.7,0.833
better,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2029,0.999,0.999,0.999
worse,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2030,0.653,0.587,0.707
reference,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2030,0.776,0.703,0.835
better,18,Proportion,MCV2,119,Trinidad and Tobago,3,Both,2030,0.999,0.999,0.999
worse,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2024,0.805,0.762,0.841
reference,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2024,0.821,0.777,0.858
better,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2024,0.847,0.802,0.886
worse,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2025,0.79,0.747,0.826
reference,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2025,0.822,0.779,0.859
better,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2025,0.875,0.828,0.915
worse,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2026,0.776,0.734,0.812
reference,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2026,0.824,0.781,0.861
better,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2026,0.904,0.856,0.947
worse,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2027,0.762,0.721,0.798
reference,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2027,0.826,0.784,0.862
better,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2027,0.934,0.884,0.979
worse,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2028,0.749,0.708,0.784
reference,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2028,0.828,0.786,0.864
better,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2028,0.964,0.912,0.999
worse,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2029,0.735,0.695,0.77
reference,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2029,0.83,0.789,0.866
better,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2029,0.987,0.942,0.999
worse,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2030,0.722,0.682,0.757
reference,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2030,0.832,0.791,0.867
better,18,Proportion,PCV3,119,Trinidad and Tobago,3,Both,2030,0.997,0.973,0.999
worse,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2024,0.706,0.607,0.793
reference,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2024,0.724,0.623,0.811
better,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2024,0.743,0.638,0.835
worse,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2025,0.694,0.595,0.778
reference,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2025,0.728,0.629,0.815
better,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2025,0.768,0.659,0.865
worse,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2026,0.681,0.585,0.764
reference,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2026,0.733,0.634,0.818
better,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2026,0.793,0.68,0.895
worse,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2027,0.669,0.575,0.75
reference,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2027,0.737,0.639,0.821
better,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2027,0.82,0.703,0.926
worse,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2028,0.657,0.564,0.736
reference,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2028,0.741,0.644,0.825
better,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2028,0.847,0.726,0.957
worse,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2029,0.645,0.554,0.723
reference,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2029,0.746,0.65,0.828
better,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2029,0.875,0.75,0.99
worse,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2030,0.634,0.544,0.709
reference,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2030,0.75,0.655,0.831
better,18,Proportion,DTP3,121,Bolivia (Plurinational State of),3,Both,2030,0.903,0.774,1
worse,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2024,0.536,0.421,0.642
reference,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2024,0.552,0.436,0.659
better,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2024,0.567,0.448,0.679
worse,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2025,0.541,0.424,0.647
reference,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2025,0.572,0.454,0.681
better,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2025,0.605,0.48,0.72
worse,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2026,0.544,0.426,0.65
reference,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2026,0.592,0.472,0.702
better,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2026,0.643,0.516,0.761
worse,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2027,0.545,0.426,0.65
reference,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2027,0.61,0.488,0.719
better,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2027,0.682,0.551,0.8
worse,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2028,0.544,0.425,0.65
reference,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2028,0.626,0.503,0.735
better,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2028,0.72,0.585,0.84
worse,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2029,0.543,0.422,0.649
reference,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2029,0.642,0.518,0.75
better,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2029,0.759,0.619,0.875
worse,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2030,0.539,0.419,0.646
reference,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2030,0.656,0.533,0.763
better,18,Proportion,MCV2,121,Bolivia (Plurinational State of),3,Both,2030,0.795,0.653,0.894
worse,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2024,0.705,0.606,0.792
reference,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2024,0.723,0.623,0.81
better,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2024,0.742,0.637,0.835
worse,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2025,0.693,0.595,0.777
reference,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2025,0.727,0.628,0.814
better,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2025,0.767,0.658,0.864
worse,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2026,0.68,0.584,0.763
reference,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2026,0.732,0.633,0.817
better,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2026,0.792,0.68,0.894
worse,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2027,0.668,0.574,0.749
reference,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2027,0.736,0.638,0.82
better,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2027,0.819,0.702,0.925
worse,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2028,0.656,0.564,0.735
reference,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2028,0.74,0.644,0.824
better,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2028,0.846,0.725,0.956
worse,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2029,0.645,0.554,0.722
reference,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2029,0.745,0.649,0.827
better,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2029,0.874,0.749,0.989
worse,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2030,0.633,0.543,0.708
reference,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2030,0.749,0.654,0.83
better,18,Proportion,PCV3,121,Bolivia (Plurinational State of),3,Both,2030,0.902,0.773,0.999
worse,18,Proportion,DTP3,122,Ecuador,3,Both,2024,0.791,0.673,0.859
reference,18,Proportion,DTP3,122,Ecuador,3,Both,2024,0.808,0.689,0.878
better,18,Proportion,DTP3,122,Ecuador,3,Both,2024,0.832,0.708,0.905
worse,18,Proportion,DTP3,122,Ecuador,3,Both,2025,0.776,0.661,0.844
reference,18,Proportion,DTP3,122,Ecuador,3,Both,2025,0.81,0.693,0.879
better,18,Proportion,DTP3,122,Ecuador,3,Both,2025,0.86,0.732,0.935
worse,18,Proportion,DTP3,122,Ecuador,3,Both,2026,0.763,0.65,0.828
reference,18,Proportion,DTP3,122,Ecuador,3,Both,2026,0.813,0.697,0.881
better,18,Proportion,DTP3,122,Ecuador,3,Both,2026,0.888,0.756,0.966
worse,18,Proportion,DTP3,122,Ecuador,3,Both,2027,0.749,0.638,0.813
reference,18,Proportion,DTP3,122,Ecuador,3,Both,2027,0.816,0.701,0.883
better,18,Proportion,DTP3,122,Ecuador,3,Both,2027,0.917,0.781,0.998
worse,18,Proportion,DTP3,122,Ecuador,3,Both,2028,0.736,0.627,0.799
reference,18,Proportion,DTP3,122,Ecuador,3,Both,2028,0.819,0.705,0.885
better,18,Proportion,DTP3,122,Ecuador,3,Both,2028,0.945,0.807,1
worse,18,Proportion,DTP3,122,Ecuador,3,Both,2029,0.722,0.616,0.785
reference,18,Proportion,DTP3,122,Ecuador,3,Both,2029,0.822,0.709,0.887
better,18,Proportion,DTP3,122,Ecuador,3,Both,2029,0.967,0.834,1
worse,18,Proportion,DTP3,122,Ecuador,3,Both,2030,0.709,0.605,0.771
reference,18,Proportion,DTP3,122,Ecuador,3,Both,2030,0.825,0.713,0.889
better,18,Proportion,DTP3,122,Ecuador,3,Both,2030,0.982,0.863,1
worse,18,Proportion,MCV2,122,Ecuador,3,Both,2024,0.653,0.498,0.763
reference,18,Proportion,MCV2,122,Ecuador,3,Both,2024,0.671,0.516,0.779
better,18,Proportion,MCV2,122,Ecuador,3,Both,2024,0.692,0.532,0.802
worse,18,Proportion,MCV2,122,Ecuador,3,Both,2025,0.641,0.487,0.752
reference,18,Proportion,MCV2,122,Ecuador,3,Both,2025,0.677,0.522,0.784
better,18,Proportion,MCV2,122,Ecuador,3,Both,2025,0.72,0.561,0.83
worse,18,Proportion,MCV2,122,Ecuador,3,Both,2026,0.63,0.475,0.741
reference,18,Proportion,MCV2,122,Ecuador,3,Both,2026,0.682,0.529,0.789
better,18,Proportion,MCV2,122,Ecuador,3,Both,2026,0.749,0.585,0.862
worse,18,Proportion,MCV2,122,Ecuador,3,Both,2027,0.618,0.464,0.729
reference,18,Proportion,MCV2,122,Ecuador,3,Both,2027,0.688,0.535,0.794
better,18,Proportion,MCV2,122,Ecuador,3,Both,2027,0.779,0.611,0.892
worse,18,Proportion,MCV2,122,Ecuador,3,Both,2028,0.607,0.452,0.719
reference,18,Proportion,MCV2,122,Ecuador,3,Both,2028,0.694,0.542,0.799
better,18,Proportion,MCV2,122,Ecuador,3,Both,2028,0.81,0.639,0.918
worse,18,Proportion,MCV2,122,Ecuador,3,Both,2029,0.596,0.44,0.709
reference,18,Proportion,MCV2,122,Ecuador,3,Both,2029,0.7,0.548,0.804
better,18,Proportion,MCV2,122,Ecuador,3,Both,2029,0.839,0.667,0.929
worse,18,Proportion,MCV2,122,Ecuador,3,Both,2030,0.585,0.431,0.698
reference,18,Proportion,MCV2,122,Ecuador,3,Both,2030,0.705,0.555,0.808
better,18,Proportion,MCV2,122,Ecuador,3,Both,2030,0.864,0.696,0.935
worse,18,Proportion,PCV3,122,Ecuador,3,Both,2024,0.785,0.656,0.862
reference,18,Proportion,PCV3,122,Ecuador,3,Both,2024,0.803,0.674,0.878
better,18,Proportion,PCV3,122,Ecuador,3,Both,2024,0.827,0.693,0.904
worse,18,Proportion,PCV3,122,Ecuador,3,Both,2025,0.771,0.643,0.848
reference,18,Proportion,PCV3,122,Ecuador,3,Both,2025,0.805,0.678,0.88
better,18,Proportion,PCV3,122,Ecuador,3,Both,2025,0.855,0.716,0.934
worse,18,Proportion,PCV3,122,Ecuador,3,Both,2026,0.757,0.63,0.835
reference,18,Proportion,PCV3,122,Ecuador,3,Both,2026,0.808,0.682,0.882
better,18,Proportion,PCV3,122,Ecuador,3,Both,2026,0.885,0.74,0.963
worse,18,Proportion,PCV3,122,Ecuador,3,Both,2027,0.743,0.618,0.822
reference,18,Proportion,PCV3,122,Ecuador,3,Both,2027,0.811,0.686,0.884
better,18,Proportion,PCV3,122,Ecuador,3,Both,2027,0.914,0.769,0.996
worse,18,Proportion,PCV3,122,Ecuador,3,Both,2028,0.73,0.604,0.809
reference,18,Proportion,PCV3,122,Ecuador,3,Both,2028,0.814,0.69,0.886
better,18,Proportion,PCV3,122,Ecuador,3,Both,2028,0.943,0.799,0.999
worse,18,Proportion,PCV3,122,Ecuador,3,Both,2029,0.716,0.591,0.796
reference,18,Proportion,PCV3,122,Ecuador,3,Both,2029,0.817,0.694,0.888
better,18,Proportion,PCV3,122,Ecuador,3,Both,2029,0.966,0.83,0.999
worse,18,Proportion,PCV3,122,Ecuador,3,Both,2030,0.703,0.579,0.783
reference,18,Proportion,PCV3,122,Ecuador,3,Both,2030,0.82,0.698,0.89
better,18,Proportion,PCV3,122,Ecuador,3,Both,2030,0.98,0.861,0.999
worse,18,Proportion,DTP3,123,Peru,3,Both,2024,0.778,0.704,0.833
reference,18,Proportion,DTP3,123,Peru,3,Both,2024,0.795,0.719,0.851
better,18,Proportion,DTP3,123,Peru,3,Both,2024,0.818,0.741,0.877
worse,18,Proportion,DTP3,123,Peru,3,Both,2025,0.764,0.692,0.818
reference,18,Proportion,DTP3,123,Peru,3,Both,2025,0.798,0.723,0.853
better,18,Proportion,DTP3,123,Peru,3,Both,2025,0.845,0.767,0.905
worse,18,Proportion,DTP3,123,Peru,3,Both,2026,0.75,0.681,0.803
reference,18,Proportion,DTP3,123,Peru,3,Both,2026,0.801,0.727,0.856
better,18,Proportion,DTP3,123,Peru,3,Both,2026,0.873,0.795,0.934
worse,18,Proportion,DTP3,123,Peru,3,Both,2027,0.736,0.669,0.787
reference,18,Proportion,DTP3,123,Peru,3,Both,2027,0.803,0.731,0.858
better,18,Proportion,DTP3,123,Peru,3,Both,2027,0.902,0.823,0.966
worse,18,Proportion,DTP3,123,Peru,3,Both,2028,0.723,0.657,0.772
reference,18,Proportion,DTP3,123,Peru,3,Both,2028,0.806,0.734,0.86
better,18,Proportion,DTP3,123,Peru,3,Both,2028,0.932,0.85,0.998
worse,18,Proportion,DTP3,123,Peru,3,Both,2029,0.71,0.645,0.758
reference,18,Proportion,DTP3,123,Peru,3,Both,2029,0.809,0.738,0.862
better,18,Proportion,DTP3,123,Peru,3,Both,2029,0.961,0.878,1
worse,18,Proportion,DTP3,123,Peru,3,Both,2030,0.698,0.633,0.743
reference,18,Proportion,DTP3,123,Peru,3,Both,2030,0.812,0.741,0.864
better,18,Proportion,DTP3,123,Peru,3,Both,2030,0.982,0.909,1
worse,18,Proportion,MCV2,123,Peru,3,Both,2024,0.663,0.583,0.736
reference,18,Proportion,MCV2,123,Peru,3,Both,2024,0.679,0.6,0.75
better,18,Proportion,MCV2,123,Peru,3,Both,2024,0.701,0.623,0.77
worse,18,Proportion,MCV2,123,Peru,3,Both,2025,0.649,0.569,0.725
reference,18,Proportion,MCV2,123,Peru,3,Both,2025,0.681,0.603,0.752
better,18,Proportion,MCV2,123,Peru,3,Both,2025,0.726,0.649,0.795
worse,18,Proportion,MCV2,123,Peru,3,Both,2026,0.635,0.556,0.713
reference,18,Proportion,MCV2,123,Peru,3,Both,2026,0.683,0.605,0.754
better,18,Proportion,MCV2,123,Peru,3,Both,2026,0.75,0.675,0.814
worse,18,Proportion,MCV2,123,Peru,3,Both,2027,0.622,0.542,0.701
reference,18,Proportion,MCV2,123,Peru,3,Both,2027,0.685,0.607,0.755
better,18,Proportion,MCV2,123,Peru,3,Both,2027,0.767,0.7,0.823
worse,18,Proportion,MCV2,123,Peru,3,Both,2028,0.609,0.529,0.69
reference,18,Proportion,MCV2,123,Peru,3,Both,2028,0.687,0.61,0.757
better,18,Proportion,MCV2,123,Peru,3,Both,2028,0.775,0.718,0.824
worse,18,Proportion,MCV2,123,Peru,3,Both,2029,0.596,0.516,0.679
reference,18,Proportion,MCV2,123,Peru,3,Both,2029,0.688,0.612,0.758
better,18,Proportion,MCV2,123,Peru,3,Both,2029,0.777,0.721,0.824
worse,18,Proportion,MCV2,123,Peru,3,Both,2030,0.583,0.503,0.667
reference,18,Proportion,MCV2,123,Peru,3,Both,2030,0.69,0.614,0.759
better,18,Proportion,MCV2,123,Peru,3,Both,2030,0.778,0.723,0.825
worse,18,Proportion,PCV3,123,Peru,3,Both,2024,0.752,0.679,0.805
reference,18,Proportion,PCV3,123,Peru,3,Both,2024,0.769,0.695,0.823
better,18,Proportion,PCV3,123,Peru,3,Both,2024,0.792,0.715,0.848
worse,18,Proportion,PCV3,123,Peru,3,Both,2025,0.739,0.668,0.79
reference,18,Proportion,PCV3,123,Peru,3,Both,2025,0.772,0.698,0.825
better,18,Proportion,PCV3,123,Peru,3,Both,2025,0.818,0.742,0.876
worse,18,Proportion,PCV3,123,Peru,3,Both,2026,0.726,0.657,0.775
reference,18,Proportion,PCV3,123,Peru,3,Both,2026,0.775,0.702,0.828
better,18,Proportion,PCV3,123,Peru,3,Both,2026,0.846,0.77,0.905
worse,18,Proportion,PCV3,123,Peru,3,Both,2027,0.713,0.645,0.76
reference,18,Proportion,PCV3,123,Peru,3,Both,2027,0.778,0.706,0.83
better,18,Proportion,PCV3,123,Peru,3,Both,2027,0.874,0.797,0.936
worse,18,Proportion,PCV3,123,Peru,3,Both,2028,0.7,0.634,0.747
reference,18,Proportion,PCV3,123,Peru,3,Both,2028,0.781,0.709,0.832
better,18,Proportion,PCV3,123,Peru,3,Both,2028,0.903,0.824,0.967
worse,18,Proportion,PCV3,123,Peru,3,Both,2029,0.688,0.623,0.734
reference,18,Proportion,PCV3,123,Peru,3,Both,2029,0.784,0.713,0.834
better,18,Proportion,PCV3,123,Peru,3,Both,2029,0.931,0.851,0.97
worse,18,Proportion,PCV3,123,Peru,3,Both,2030,0.675,0.612,0.721
reference,18,Proportion,PCV3,123,Peru,3,Both,2030,0.786,0.717,0.836
better,18,Proportion,PCV3,123,Peru,3,Both,2030,0.952,0.881,0.971
worse,18,Proportion,DTP3,125,Colombia,3,Both,2024,0.864,0.811,0.903
reference,18,Proportion,DTP3,125,Colombia,3,Both,2024,0.882,0.829,0.922
better,18,Proportion,DTP3,125,Colombia,3,Both,2024,0.909,0.853,0.951
worse,18,Proportion,DTP3,125,Colombia,3,Both,2025,0.848,0.796,0.887
reference,18,Proportion,DTP3,125,Colombia,3,Both,2025,0.884,0.833,0.923
better,18,Proportion,DTP3,125,Colombia,3,Both,2025,0.939,0.881,0.983
worse,18,Proportion,DTP3,125,Colombia,3,Both,2026,0.833,0.782,0.871
reference,18,Proportion,DTP3,125,Colombia,3,Both,2026,0.887,0.836,0.925
better,18,Proportion,DTP3,125,Colombia,3,Both,2026,0.969,0.91,1
worse,18,Proportion,DTP3,125,Colombia,3,Both,2027,0.818,0.768,0.855
reference,18,Proportion,DTP3,125,Colombia,3,Both,2027,0.889,0.839,0.927
better,18,Proportion,DTP3,125,Colombia,3,Both,2027,0.99,0.94,1
worse,18,Proportion,DTP3,125,Colombia,3,Both,2028,0.803,0.754,0.839
reference,18,Proportion,DTP3,125,Colombia,3,Both,2028,0.891,0.842,0.928
better,18,Proportion,DTP3,125,Colombia,3,Both,2028,0.998,0.972,1
worse,18,Proportion,DTP3,125,Colombia,3,Both,2029,0.789,0.739,0.824
reference,18,Proportion,DTP3,125,Colombia,3,Both,2029,0.893,0.845,0.929
better,18,Proportion,DTP3,125,Colombia,3,Both,2029,1,1,1
worse,18,Proportion,DTP3,125,Colombia,3,Both,2030,0.775,0.725,0.809
reference,18,Proportion,DTP3,125,Colombia,3,Both,2030,0.895,0.848,0.931
better,18,Proportion,DTP3,125,Colombia,3,Both,2030,1,1,1
worse,18,Proportion,MCV2,125,Colombia,3,Both,2024,0.844,0.769,0.893
reference,18,Proportion,MCV2,125,Colombia,3,Both,2024,0.865,0.793,0.914
better,18,Proportion,MCV2,125,Colombia,3,Both,2024,0.894,0.826,0.942
worse,18,Proportion,MCV2,125,Colombia,3,Both,2025,0.826,0.749,0.877
reference,18,Proportion,MCV2,125,Colombia,3,Both,2025,0.867,0.795,0.915
better,18,Proportion,MCV2,125,Colombia,3,Both,2025,0.925,0.861,0.959
worse,18,Proportion,MCV2,125,Colombia,3,Both,2026,0.807,0.728,0.861
reference,18,Proportion,MCV2,125,Colombia,3,Both,2026,0.869,0.798,0.916
better,18,Proportion,MCV2,125,Colombia,3,Both,2026,0.943,0.899,0.962
worse,18,Proportion,MCV2,125,Colombia,3,Both,2027,0.79,0.709,0.847
reference,18,Proportion,MCV2,125,Colombia,3,Both,2027,0.87,0.801,0.916
better,18,Proportion,MCV2,125,Colombia,3,Both,2027,0.948,0.924,0.962
worse,18,Proportion,MCV2,125,Colombia,3,Both,2028,0.772,0.689,0.832
reference,18,Proportion,MCV2,125,Colombia,3,Both,2028,0.872,0.803,0.917
better,18,Proportion,MCV2,125,Colombia,3,Both,2028,0.949,0.928,0.962
worse,18,Proportion,MCV2,125,Colombia,3,Both,2029,0.756,0.67,0.817
reference,18,Proportion,MCV2,125,Colombia,3,Both,2029,0.874,0.806,0.918
better,18,Proportion,MCV2,125,Colombia,3,Both,2029,0.949,0.928,0.962
worse,18,Proportion,MCV2,125,Colombia,3,Both,2030,0.739,0.651,0.803
reference,18,Proportion,MCV2,125,Colombia,3,Both,2030,0.875,0.808,0.919
better,18,Proportion,MCV2,125,Colombia,3,Both,2030,0.949,0.928,0.962
worse,18,Proportion,PCV3,125,Colombia,3,Both,2024,0.862,0.81,0.902
reference,18,Proportion,PCV3,125,Colombia,3,Both,2024,0.881,0.828,0.92
better,18,Proportion,PCV3,125,Colombia,3,Both,2024,0.907,0.852,0.95
worse,18,Proportion,PCV3,125,Colombia,3,Both,2025,0.847,0.795,0.886
reference,18,Proportion,PCV3,125,Colombia,3,Both,2025,0.883,0.832,0.922
better,18,Proportion,PCV3,125,Colombia,3,Both,2025,0.938,0.88,0.982
worse,18,Proportion,PCV3,125,Colombia,3,Both,2026,0.832,0.781,0.87
reference,18,Proportion,PCV3,125,Colombia,3,Both,2026,0.886,0.835,0.924
